,id,name,album,key,mode,camelot,tempo,duration,popularity,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,loudness
1422,95451cb82551c6e7ed62b52f3f8a9028,,,A#,minor,3A,128.0,3:02,64.0,84.0,76.0,72.0,10.0,0.0,11.0,16.0,-6 dB
1423,4f8e2428e6702b44d2177affc47ccee1,,,C,major,8B,134.0,2:13,64.0,46.0,64.0,13.0,0.0,0.0,35.0,5.0,-9 dB
1424,38b638acad1966280b73cb91d3b44b93,,,A,minor,8A,145.0,3:19,84.0,59.0,90.0,30.0,6.0,0.0,14.0,5.0,-6 dB
1425,e705d8b8a6f180a51c55251465436156,,,C,major,8B,148.0,3:21,66.0,58.0,77.0,32.0,42.0,0.0,14.0,17.0,-9 dB
1426,75910e730b3c5fe9df71fdb5f05f587d,,,F#,major,2B,127.0,5:06,64.0,59.0,56.0,37.0,38.0,0.0,13.0,32.0,-10 dB
1427,5da86758faa7b5021cc5e279e050f6ad,,,E,minor,9A,110.0,2:08,64.0,53.0,75.0,18.0,49.0,0.0,34.0,6.0,-9 dB
1428,3db882210783445d0ffdbe24ac2a019e,,,B,major,1B,152.0,3:16,63.0,62.0,67.0,76.0,14.0,0.0,15.0,25.0,-10 dB
1429,31820bede1ee8ec91542ad1ce7d7cb4a,,,A#,minor,3A,146.0,2:32,75.0,73.0,58.0,35.0,14.0,3.0,18.0,5.0,-5 dB
1430,0f87aa007f4be49446ade2adf884e7f5,,,G,major,9B,81.0,5:52,64.0,69.0,80.0,79.0,17.0,0.0,18.0,22.0,-3 dB
1431,9c6e56fc8e9ad99aeacbf4f8f729dcd6,,,F#,minor,11A,103.0,3:25,65.0,47.0,78.0,45.0,5.0,0.0,9.0,27.0,-11 dB
1432,,,,,,,,,,,,,,,,,
1433,,,,,,,,,,,,,,,,,
1434,,,,,,,,,,,,,,,,,
1435,08bbb7005e3b9b77fecc8871fa4020e8,,,A,minor,8A,115.0,2:26,64.0,80.0,73.0,64.0,32.0,0.0,73.0,7.0,-8 dB
1436,ea9c3827ede082d2688b2ca6e7d0cee9,,,E,major,12B,143.0,3:11,64.0,75.0,84.0,87.0,8.0,0.0,10.0,30.0,-5 dB
1437,18b1de4cb39bd654d3bec0f7a7574364,,,G#,minor,1A,91.0,3:42,63.0,64.0,61.0,21.0,36.0,0.0,24.0,7.0,-5 dB
1438,,,,,,,,,,,,,,,,,
1439,,,,,,,,,,,,,,,,,
1440,,,,,,,,,,,,,,,,,
1441,2ed1e06b8dc5251de575ae572bb2ccf1,,,F,minor,4A,140.0,2:45,65.0,66.0,85.0,52.0,24.0,0.0,10.0,6.0,-5 dB
1442,cd17d17a2633349efa0fe4742e4f24b4,,,G#,minor,1A,82.0,3:08,64.0,60.0,81.0,68.0,14.0,0.0,9.0,25.0,-6 dB
1443,2e73791cdcfaa87b291c79343f627a82,,,E,minor,9A,150.0,3:01,64.0,60.0,76.0,28.0,36.0,0.0,9.0,6.0,-4 dB
1444,0b98061c8a3b0d9cfa5c9e54b4762f6b,,,F#,major,2B,91.0,3:09,59.0,56.0,73.0,89.0,69.0,0.0,26.0,31.0,-6 dB
1445,,,,,,,,,,,,,,,,,
1446,,,,,,,,,,,,,,,,,
1447,,,,,,,,,,,,,,,,,
1448,,,,,,,,,,,,,,,,,
1449,,,,,,,,,,,,,,,,,
1450,f2805b1c84380d23790d837d613146c6,,,G#,minor,1A,104.0,3:23,64.0,45.0,84.0,48.0,76.0,0.0,16.0,9.0,-10 dB
1451,5ab3a7a5461ed7ab773da9ecec5b629d,,,F#,minor,11A,127.0,6:30,45.0,81.0,92.0,94.0,12.0,0.0,10.0,8.0,-5 dB
1452,34b5fd956bca7a1d753bb4cc7af85f49,,,E,minor,9A,140.0,1:59,33.0,84.0,81.0,78.0,16.0,0.0,10.0,24.0,-6 dB
1453,4ffa54de558c0b69f704314ed0f4a21b,,,F,minor,4A,96.0,3:27,65.0,81.0,56.0,76.0,16.0,0.0,35.0,37.0,-3 dB
1454,c1e21722602c8b7a1c71f272fc1b88ac,,,F#,major,2B,74.0,2:55,64.0,82.0,39.0,33.0,23.0,0.0,17.0,35.0,-4 dB
1455,fd9084d4dc550da0ceead71769b501af,,,A,major,11B,186.0,4:13,30.0,64.0,60.0,93.0,46.0,0.0,5.0,7.0,-9 dB
1456,07c3a097b4ce67e723393ab3e1ba0a20,,,C#,major,3B,91.0,3:56,63.0,82.0,44.0,29.0,16.0,0.0,31.0,27.0,-4 dB
1457,b32127bc08787881df8ae3677eca747d,,,G#,minor,1A,145.0,2:24,64.0,83.0,82.0,69.0,39.0,1.0,26.0,11.0,-5 dB
1458,8264499bb627c4bc23356ba52fdc2c1f,,,B,minor,10A,78.0,3:48,64.0,60.0,61.0,54.0,80.0,0.0,12.0,19.0,-9 dB
1459,4705a933a65dc3e5eae92ade1c4d213d,,,Ab,major,4B,144.0,3:25,59.0,81.0,89.0,36.0,1.0,0.0,47.0,17.0,-4 dB
1460,73a54a0e4e320b39ab5a5a42a63ef18e,VALKYRIE,VALKYRIE,Bb,minor,3A,100.0,2:28,65.0,61.0,74.0,11.0,35.0,0.0,13.0,6.0,-7 dB
1461,8d2c5824f00b7330038b3583167bb656,1985,Alfredo,C,minor,5A,130.0,2:32,65.0,60.0,53.0,36.0,34.0,0.0,39.0,28.0,-10 dB
1462,f688555366b947d2250b9196744cb25c,,,D,major,10B,89.0,2:36,77.0,75.0,80.0,70.0,16.0,0.0,20.0,30.0,-4 dB
1463,fb0c1af7e63acf4fdabac9b76b4f73ef,,,B,minor,10A,118.0,2:52,64.0,95.0,73.0,58.0,52.0,0.0,9.0,19.0,-6 dB
1464,d48e90507612f4637cd6b0aaac492df6,,,G,major,9B,115.0,2:47,40.0,74.0,87.0,20.0,33.0,0.0,11.0,6.0,-8 dB
1465,b7698ef025c8fc0c7a748b056e4eec10,,,C,major,8B,100.0,2:59,64.0,73.0,78.0,15.0,25.0,0.0,16.0,4.0,-7 dB
1466,07f20ca2bd161ef0d41c50609a5d2fdb,,,F#,minor,11A,105.0,3:05,64.0,68.0,71.0,18.0,29.0,0.0,9.0,11.0,-6 dB
1467,3e6fe700774b0c0170fb8e7f5435052e,,,A,minor,8A,110.0,2:44,64.0,80.0,85.0,38.0,46.0,0.0,7.0,22.0,-6 dB
1468,ff29ce09a83a288b5260a92b4f56c49a,,,G,major,9B,115.0,2:47,40.0,74.0,87.0,20.0,33.0,0.0,11.0,6.0,-8 dB
1469,f03c74722057db4a735090769dbda10b,,,G,minor,6A,101.0,3:17,64.0,50.0,50.0,32.0,66.0,0.0,12.0,5.0,-9 dB
1470,833e560465d45d35149dea2630900809,,,A#,minor,3A,100.0,2:51,64.0,65.0,81.0,45.0,42.0,0.0,13.0,11.0,-5 dB
1471,385540c430d13120e078d376c378853d,,,E,minor,9A,131.0,3:28,64.0,60.0,60.0,19.0,55.0,0.0,11.0,9.0,-3 dB
1472,d5f021bd1dd8162f2a07d12be6b236fd,,,G,minor,6A,116.0,3:27,64.0,56.0,75.0,40.0,52.0,0.0,10.0,6.0,-7 dB
1473,a1f5c4714e07f37f218646283a25b653,,,A#,minor,3A,160.0,3:54,66.0,66.0,42.0,40.0,1.0,0.0,11.0,13.0,-6 dB
1474,ba69170f32c2947ea5b8cba965e5478e,,,C#,minor,12A,100.0,2:43,64.0,57.0,69.0,72.0,78.0,0.0,11.0,15.0,-7 dB
1475,aee74e73465314792fd48dbd62af2016,,,B,minor,10A,91.0,3:22,64.0,73.0,69.0,36.0,0.0,4.0,15.0,22.0,-6 dB
1476,d850a28579bcf33528fcd6fef46cf3dc,,,C#,major,3B,78.0,2:52,63.0,70.0,87.0,67.0,6.0,0.0,10.0,35.0,-3 dB
1477,3fba80c9ff3522d451af5ff0558fd2cd,,,C#,major,3B,84.0,2:47,64.0,68.0,81.0,19.0,2.0,0.0,13.0,16.0,-4 dB
1478,a103631ce8dbe2c16bf487d50da89a63,,,C#,major,3B,140.0,3:30,64.0,70.0,49.0,29.0,5.0,0.0,43.0,17.0,-6 dB
1479,ffbd014005c44577c6b9a724a7acd2f6,,,Ab,major,4B,140.0,2:14,64.0,69.0,79.0,36.0,16.0,0.0,17.0,25.0,-8 dB
1480,e7e93c499e63bae5602c5bb123447ed1,2 A.M.,Levon James,Ab,major,4B,130.0,2:00,68.0,69.0,94.0,44.0,7.0,0.0,6.0,32.0,-7 dB
1481,e946302f22f19183548ffc729cdd5bc5,,,D,major,10B,97.0,3:55,64.0,82.0,83.0,17.0,0.0,0.0,29.0,10.0,-4 dB
1482,45a2647e53413b6be0c886a7761f239e,,,F,major,7B,132.0,3:47,64.0,73.0,72.0,28.0,10.0,0.0,8.0,12.0,-6 dB
1483,acc8449af41108b3c0385adcd6d76be7,,,A,minor,8A,128.0,3:20,64.0,35.0,86.0,75.0,17.0,0.0,29.0,7.0,-12 dB
1484,,,,,,,,,,,,,,,,,
1485,,,,,,,,,,,,,,,,,
1486,,,,,,,,,,,,,,,,,
1487,bb43790cbab0bb1b597836cb13e5c914,,,C#,major,3B,143.0,2:15,65.0,55.0,68.0,41.0,16.0,0.0,10.0,12.0,-7 dB
1488,d775886e3d5e1fff3221fddf9efba9b2,,,C#,major,3B,143.0,3:55,64.0,49.0,82.0,41.0,32.0,0.0,11.0,41.0,-12 dB
1489,eb7abe3ca2acd22da756a3c110af3701,,,C#,major,3B,90.0,2:46,65.0,60.0,78.0,71.0,23.0,0.0,4.0,7.0,-4 dB
1490,10f23831db9f709d4264000d2bd957ef,,,Ab,major,4B,100.0,2:01,65.0,68.0,86.0,58.0,11.0,0.0,25.0,12.0,-4 dB
1491,ea1220412d714205f2de9800afc2f5f5,,,D,major,10B,90.0,3:12,65.0,67.0,60.0,16.0,9.0,0.0,33.0,25.0,-5 dB
1492,98fa545b49e3c349a104a2e645c21cbc,,,B,minor,10A,130.0,3:30,63.0,83.0,83.0,34.0,7.0,0.0,37.0,6.0,-4 dB
1493,a89d1dd3d4bbd12aa16716b09a1971e3,,,A,minor,8A,140.0,4:11,63.0,76.0,78.0,54.0,49.0,0.0,28.0,23.0,-5 dB
1494,423123dd1a0bfcda007052bd7d747ebd,,,G,major,9B,82.0,2:37,64.0,64.0,74.0,53.0,17.0,0.0,32.0,3.0,-6 dB
1495,78da3338b9a16d168b758d3ddb34816b,,,F#,minor,11A,80.0,3:52,64.0,55.0,75.0,73.0,10.0,0.0,12.0,15.0,-7 dB
1496,21157a4300de043b0080ca9e9f291316,,,C#,major,3B,94.0,4:04,68.0,72.0,84.0,51.0,4.0,0.0,26.0,23.0,-6 dB
1497,2b117c04aac90ccc9dacc4e6706c4ea2,,,G,major,9B,90.0,2:34,65.0,62.0,71.0,61.0,50.0,0.0,10.0,11.0,-6 dB
1498,bf001bddcf25d6eb1e79d05ff6eb3d76,,,D#,minor,2A,150.0,9:57,66.0,79.0,63.0,53.0,13.0,0.0,12.0,12.0,-5 dB
1499,83150ceec060852fef372f942e10393a,,,F#,major,2B,143.0,5:56,65.0,94.0,90.0,81.0,12.0,0.0,6.0,27.0,-3 dB
1500,4aeb43412c149c0b3a2793c31ff73da2,,,G#,minor,1A,89.0,2:31,64.0,53.0,56.0,24.0,62.0,0.0,23.0,30.0,-7 dB
1501,0dce7219d5e26eff844c21b7eb31e692,,,Ab,major,4B,178.0,2:21,63.0,67.0,71.0,35.0,13.0,0.0,12.0,22.0,-6 dB
1502,0df66df6e32b96869da0fc6fd9e24598,,,C#,minor,12A,88.0,2:55,64.0,49.0,67.0,49.0,14.0,0.0,39.0,24.0,-9 dB
1503,99018d5387be3a4e87555548de8b17f7,,,F,major,7B,121.0,2:48,64.0,63.0,71.0,56.0,9.0,0.0,30.0,49.0,-8 dB
1504,bf6ff8ecaff53b12ed167a9a42ef3ce5,,,C#,major,3B,158.0,2:08,61.0,60.0,64.0,34.0,1.0,0.0,11.0,40.0,-8 dB
1505,,,,,,,,,,,,,,,,,
1506,c5e5538e1b00204cd00ca93674fd1957,Isis (feat. Logic),ADHD,C#,major,3B,120.0,3:56,69.0,94.0,88.0,76.0,21.0,0.0,26.0,17.0,-4 dB
1507,c7dfeec39bb493f3d6f28d67b138eab0,,,A,minor,8A,113.0,5:02,64.0,66.0,62.0,58.0,29.0,0.0,11.0,23.0,-4 dB
1508,d74d53f00a959e0251137371f7d87baf,,,A,minor,8A,113.0,3:47,65.0,69.0,81.0,32.0,26.0,0.0,11.0,12.0,-6 dB
1509,0a4853eea91fd9af7989eb614baa618c,,,C#,major,3B,80.0,2:27,65.0,64.0,68.0,66.0,4.0,0.0,41.0,23.0,-7 dB
1510,,,,,,,,,,,,,,,,,
1511,,,,,,,,,,,,,,,,,
1512,,,,,,,,,,,,,,,,,
1513,84cec496399860709e9553de3b5a3e79,,,A,minor,8A,92.0,4:05,46.0,66.0,56.0,67.0,40.0,0.0,9.0,10.0,-8 dB
1514,16edfada39946b27424cc5e2a01e4a99,,,E,minor,9A,147.0,2:17,64.0,67.0,61.0,32.0,40.0,0.0,13.0,9.0,-7 dB
1515,9afb7cc1e189a60d086b2057321b3cd6,,,B,major,1B,133.0,4:26,65.0,93.0,81.0,96.0,11.0,1.0,7.0,4.0,-4 dB
1516,101636c7ee66192b97c832ebc5af0f44,,,C#,minor,12A,127.0,3:09,64.0,54.0,59.0,21.0,35.0,0.0,14.0,5.0,-7 dB
1517,5e41c92a22eeb01d40a875dd5f6e7942,,,D#,minor,2A,124.0,4:00,59.0,54.0,76.0,54.0,37.0,0.0,28.0,5.0,-8 dB
1518,534f6738bcf64387075c7581b6d0e29b,,,C,major,8B,76.0,2:10,64.0,51.0,56.0,59.0,77.0,0.0,35.0,40.0,-7 dB
1519,64c1f5f36d4a1ed7b0ec71de6e6525a6,,,G,minor,6A,147.0,1:48,64.0,63.0,78.0,91.0,49.0,0.0,18.0,19.0,-4 dB
1520,c8ec63e3a814356898cc407724c61591,,,F,major,7B,114.0,2:40,64.0,67.0,73.0,53.0,35.0,0.0,14.0,22.0,-6 dB
1521,40a8405bec73fe2194c05f4bd1ac2856,Enchanted Waterfall,Alone at Prom (Deluxe),C#,major,3B,155.0,3:11,63.0,72.0,63.0,55.0,1.0,0.0,12.0,8.0,-7 dB
1522,e44585b03a47300b445f664fa9db4f52,,,C#,major,3B,108.0,3:22,64.0,83.0,86.0,89.0,3.0,0.0,11.0,9.0,-3 dB
1523,b0de79de69a0ef23c33b39a9a7afd920,,,A#,minor,3A,106.0,2:41,62.0,28.0,48.0,37.0,20.0,0.0,8.0,16.0,-15 dB
1524,59cf94bac81c3537bfdbdaf0dec9f146,Conexión,Conexión,Bb,major,6B,89.0,4:48,67.0,68.0,64.0,67.0,21.0,0.0,36.0,27.0,-7 dB
1525,fd7a074b2fa0ee106da5e14af228c0e2,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56","Rauw Alejandro: Bzrp Music Sessions, Vol. 56",B,major,1B,128.0,3:11,68.0,57.0,77.0,49.0,30.0,0.0,32.0,5.0,-6 dB
1526,ca7c9b19ca42d1214a540a3c5230c830,"Aleman: Bzrp Music Sessions, Vol. 15","Aleman: Bzrp Music Sessions, Vol. 15",D,major,10B,127.0,2:54,67.0,88.0,81.0,65.0,13.0,0.0,12.0,12.0,-5 dB
1527,5b9ee4a19b114def5d15764cc42e0bf1,My Dawg,Harder Than Hard,Bb,minor,3A,133.0,3:35,64.0,54.0,94.0,52.0,3.0,0.0,10.0,6.0,-6 dB
1528,e0b9af278288d5d1579086c25769ed70,,,Ab,major,4B,140.0,3:60,63.0,60.0,76.0,40.0,18.0,0.0,9.0,8.0,-9 dB
1529,f4851dc3ee482de14385dc299237b10a,,,G,major,9B,85.0,3:23,63.0,73.0,67.0,38.0,6.0,0.0,76.0,14.0,-7 dB
1530,08dce49a3702cec1924c437151e5c991,,,A#,minor,3A,100.0,2:58,63.0,73.0,65.0,46.0,8.0,0.0,10.0,15.0,-7 dB
1531,7ccbf6faa41cded1e43c9888f7a1b70c,,,D,minor,7A,81.0,3:41,64.0,43.0,36.0,26.0,9.0,0.0,26.0,11.0,-9 dB
1532,7c8e6fb82125aa3a0cdba0d4ee7f9e83,,,A,major,11B,130.0,2:28,53.0,73.0,69.0,67.0,19.0,0.0,14.0,10.0,-6 dB
1533,ed5658b40d952c1887662f47350136f0,,,B,minor,10A,97.0,1:59,63.0,51.0,69.0,7.0,47.0,0.0,11.0,16.0,-7 dB
1534,,,,,,,,,,,,,,,,,
1535,,,,,,,,,,,,,,,,,
1536,bbb8b79458e3087eb730a8ec0d27f2c1,,,G,major,9B,116.0,3:40,58.0,78.0,77.0,84.0,5.0,0.0,34.0,14.0,-6 dB
1537,cc5ba7c7f5fb5cfc62f1183cc9b37c2d,,,A,major,11B,154.0,3:22,61.0,77.0,53.0,53.0,24.0,0.0,50.0,24.0,-5 dB
1538,bf0fc45ca82a3f96fb0a467d40e6a054,,,C,major,8B,177.0,2:34,63.0,74.0,44.0,68.0,53.0,0.0,19.0,33.0,-6 dB
1539,2d72e9c788fb0d59b4ba3791e116001c,,,A#,minor,3A,135.0,3:10,63.0,57.0,88.0,47.0,8.0,0.0,21.0,22.0,-7 dB
1540,b43e58614303a4348eb5cc991247b2c0,,,C#,minor,12A,162.0,4:34,62.0,91.0,75.0,92.0,31.0,0.0,10.0,7.0,-3 dB
1541,04ea1827d47166108aa3d620e4c45b1e,,,A,major,11B,95.0,3:21,63.0,48.0,81.0,88.0,36.0,0.0,16.0,7.0,-13 dB
1542,43b2e406677456f618ede8c9bbc30218,"Arcángel: Bzrp Music Sessions, Vol. 54","Arcángel: Bzrp Music Sessions, Vol. 54",B,minor,10A,124.0,3:43,67.0,71.0,72.0,51.0,9.0,0.0,17.0,30.0,-6 dB
1543,7d5897bee1a6840098e1d0e4e5784e07,,,G,major,9B,95.0,3:55,63.0,87.0,44.0,38.0,0.0,0.0,11.0,11.0,-6 dB
1544,18119592ca164b2386005ed5d3148dbd,,,C#,major,3B,140.0,2:49,63.0,73.0,76.0,38.0,0.0,0.0,6.0,11.0,-6 dB
1545,166c8a62bfb1bacc577bc401108682b3,,,C#,major,3B,155.0,2:07,63.0,65.0,65.0,76.0,0.0,0.0,4.0,8.0,-4 dB
1546,80311fca1eac8c53ee52830a910b64b7,,,G,major,9B,82.0,3:44,62.0,83.0,27.0,13.0,4.0,0.0,12.0,10.0,-5 dB
1547,01886a77e0e95039573bfb97665cfb08,DANCE CRIP,DANCE CRIP,C,major,8B,106.0,2:45,65.0,77.0,86.0,86.0,11.0,0.0,8.0,10.0,-4 dB
1548,79b2723c6c5a7c1d03049fac3d82406b,,,C,major,8B,75.0,2:36,62.0,66.0,59.0,31.0,5.0,0.0,19.0,4.0,-7 dB
1549,ef25e8d28cd34435545c9eb5fdbd95ac,,,Ab,major,4B,101.0,2:40,62.0,61.0,52.0,30.0,39.0,0.0,28.0,20.0,-8 dB
1550,85c09a9b4d0be435a6a4bbf6c5de2126,,,C#,major,3B,138.0,2:06,63.0,40.0,80.0,28.0,0.0,0.0,14.0,11.0,-7 dB
1551,497515feb60867c7ebe6e52ace0485b8,,,A,major,11B,175.0,3:27,63.0,66.0,27.0,16.0,5.0,0.0,31.0,4.0,-5 dB
1552,00d5b77922bb784a0de78e1d02352793,,,D,major,10B,154.0,3:13,63.0,94.0,55.0,73.0,0.0,0.0,13.0,4.0,-2 dB
1553,3a691368f353cad767cce2f8c8762255,,,F#,minor,11A,133.0,3:22,64.0,62.0,83.0,57.0,6.0,0.0,12.0,34.0,-8 dB
1554,b993ee513bee62c256fc5b7e5e6de84a,Energy (Stay Far Away),Energy (Stay Far Away),Ab,minor,1A,102.0,3:19,68.0,61.0,84.0,60.0,35.0,0.0,9.0,31.0,-5 dB
1555,9a7ade40840f872fb74954309b228b8a,,,C#,minor,12A,85.0,2:47,63.0,38.0,82.0,40.0,33.0,0.0,12.0,45.0,-9 dB
1556,1756529320d3a3138c6d7f268970ab2f,X ESO BB,X ESO BB,C,major,8B,100.0,3:13,63.0,62.0,76.0,58.0,21.0,0.0,11.0,10.0,-8 dB
1557,,,,,,,,,,,,,,,,,
1558,3292e48fa9cd500c07ea50ecaaca908b,KEKE,Day69: Graduation Day,G,major,9B,188.0,2:31,62.0,86.0,59.0,49.0,3.0,0.0,40.0,30.0,-6 dB
1559,639d2a07d3c7691e48ac58d1d4866f2a,,,C#,minor,12A,82.0,3:42,65.0,57.0,79.0,27.0,11.0,0.0,13.0,13.0,-6 dB
1560,8e5829d3c7a7145dfdf3734d5ca368e5,Project Dreams,Project Dreams,Ab,major,4B,160.0,2:47,67.0,83.0,78.0,79.0,42.0,0.0,11.0,18.0,-2 dB
1561,437397b683523c454c611edbd3f60c39,,,F,minor,4A,107.0,9:56,63.0,40.0,70.0,56.0,58.0,0.0,12.0,59.0,-10 dB
1562,2536305432624a5ca1db949729a74449,,,Eb,major,5B,75.0,2:35,63.0,76.0,52.0,20.0,1.0,0.0,16.0,4.0,-5 dB
1563,2dad68fd5471811f46475e8026dcc535,,,A,minor,8A,180.0,5:40,63.0,49.0,62.0,27.0,71.0,0.0,13.0,59.0,-8 dB
1564,b0dbf9a6e477bcd3a4485e1b7c2d25e8,,,C,minor,5A,118.0,3:21,60.0,48.0,83.0,48.0,65.0,0.0,18.0,29.0,-6 dB
1565,7d39b1a4d41a618583a0545628072e7d,,,E,minor,9A,96.0,3:05,63.0,80.0,70.0,33.0,18.0,0.0,31.0,5.0,-6 dB
1566,,,,,,,,,,,,,,,,,
1567,,,,,,,,,,,,,,,,,
1568,,,,,,,,,,,,,,,,,
1569,e1e611ee52f88afbff509c5819a86380,,,D,major,10B,120.0,2:11,62.0,69.0,85.0,80.0,1.0,0.0,8.0,37.0,-11 dB
1570,46d0e81bc02cf91d5f416a622bda7dc3,,,Bb,major,6B,120.0,3:46,63.0,44.0,83.0,25.0,0.0,0.0,26.0,28.0,-9 dB
1571,6fe2f54b2dc595d4bb37242fd4509038,,,Eb,major,5B,97.0,4:07,63.0,55.0,53.0,24.0,29.0,0.0,69.0,4.0,-10 dB
1572,1842dca25dbedb241a1d74e159a6b8d9,,,C#,major,3B,80.0,2:48,62.0,50.0,55.0,25.0,1.0,0.0,6.0,3.0,-9 dB
1573,947a174b2b21bdb3925f240d56c8a832,,,Ab,major,4B,120.0,2:26,62.0,51.0,59.0,6.0,1.0,0.0,10.0,3.0,-8 dB
1574,1652680699ff07deb333b88d7284f6d8,,,A,minor,8A,120.0,4:22,63.0,59.0,68.0,11.0,21.0,0.0,10.0,4.0,-5 dB
1575,c31d0ced88e5c89fba42842a5d67599b,,,A#,minor,3A,92.0,5:38,64.0,49.0,84.0,19.0,27.0,0.0,11.0,17.0,-9 dB
1576,a2d965c5b31074b4bb583099fc1c0d10,Not Finished,It's Only Me,Bb,minor,3A,142.0,2:43,62.0,54.0,79.0,10.0,2.0,0.0,33.0,15.0,-7 dB
1577,888b03f4aa2a6ef117f8dd13262211d4,,,D,major,10B,170.0,3:20,66.0,64.0,60.0,20.0,1.0,0.0,24.0,9.0,-7 dB
1578,08cb394c9f867b5f5d4195aa0aeafeab,,,C#,minor,12A,92.0,3:45,62.0,76.0,55.0,57.0,35.0,0.0,68.0,41.0,-7 dB
1579,177d880852faf0ec99033879beff9cfa,Stick Talk,DS2 (Deluxe),G,major,9B,160.0,2:51,67.0,67.0,73.0,60.0,3.0,0.0,24.0,28.0,-7 dB
1580,da8daa6cb22981c1143031bf2320226d,,,F,minor,4A,162.0,3:15,65.0,78.0,64.0,39.0,38.0,0.0,11.0,5.0,-3 dB
1581,43b33c6c566bf9eb855989715ee78316,,,F,major,7B,141.0,4:32,66.0,77.0,55.0,27.0,1.0,0.0,39.0,3.0,-4 dB
1582,a020068611f771f8c579185fffbaa1b8,,,F#,major,2B,115.0,4:38,63.0,61.0,59.0,46.0,11.0,0.0,8.0,11.0,-7 dB
1583,c276d995027823b60a17d702f9244422,,,F,minor,4A,117.0,4:17,63.0,75.0,61.0,28.0,12.0,1.0,43.0,18.0,-5 dB
1584,131a8799d3e9a210feeeedb2801c5b5e,,,E,minor,9A,147.0,1:60,62.0,43.0,69.0,54.0,20.0,0.0,28.0,39.0,-9 dB
1585,fb66cfbc3e3f810e022c6a85468cebad,,,B,minor,10A,78.0,4:48,62.0,74.0,51.0,30.0,21.0,0.0,6.0,26.0,-6 dB
1586,ba2f4fc37f97b5fee8e001324ddebb0e,,,F,minor,4A,93.0,3:00,57.0,55.0,64.0,27.0,8.0,0.0,10.0,8.0,-8 dB
1587,b0688fdbcadf60c9dc561a7326b386ec,,,F,minor,4A,115.0,2:23,62.0,28.0,73.0,27.0,37.0,0.0,12.0,4.0,-9 dB
1588,91d03167b736dd2da910191008e072c7,,,E,minor,9A,68.0,2:41,63.0,54.0,51.0,67.0,53.0,0.0,19.0,8.0,-11 dB
1589,8ced312077f8bd0981d00f8ef9c2fc92,,,C#,minor,12A,131.0,5:53,63.0,78.0,76.0,50.0,0.0,0.0,35.0,7.0,-7 dB
1590,dbd891b15ba3259bb57377aef30f67e8,,,G#,minor,1A,76.0,3:55,63.0,51.0,59.0,24.0,72.0,0.0,12.0,7.0,-9 dB
1591,1148308466d39ff98c2af1061efc6cdd,Wednesday Night Interlude,If You're Reading This It's Too Late,A,minor,8A,135.0,3:32,65.0,47.0,31.0,20.0,73.0,0.0,22.0,5.0,-8 dB
1592,fdd9776122673a2d6197f7168b235b0b,With You,Views,C#,major,3B,128.0,3:15,66.0,41.0,88.0,78.0,13.0,0.0,11.0,25.0,-10 dB
1593,14a8bedf01668360881142fb3f628348,,,F,major,7B,76.0,5:12,61.0,85.0,40.0,11.0,7.0,0.0,26.0,37.0,-6 dB
1594,31d4d6573b394b7c99560e0d8f170724,,,C#,major,3B,100.0,4:02,64.0,56.0,71.0,31.0,3.0,0.0,8.0,7.0,-8 dB
1595,b24b705f19d8782edeaf212f316ce4ed,,,D,major,10B,140.0,2:59,63.0,74.0,70.0,59.0,11.0,0.0,70.0,31.0,-6 dB
1596,6f3863940ef7b04f7b2f250d48a3792e,,,C,major,8B,83.0,3:45,67.0,74.0,55.0,64.0,82.0,0.0,12.0,16.0,-8 dB
1597,d5808035870991423210a95516b74004,,,D,major,10B,171.0,3:16,62.0,69.0,53.0,31.0,16.0,0.0,50.0,74.0,-8 dB
1598,a92b721b0f41077fa5f5fa326759ba5e,,,C,minor,5A,119.0,3:19,64.0,49.0,55.0,18.0,64.0,0.0,12.0,7.0,-5 dB
1599,4d46eed0d00423474c1bab0cc4aa3a1a,Won't Be Late (feat. Drake),Won't Be Late (feat. Drake),G,minor,6A,124.0,3:38,68.0,59.0,92.0,33.0,8.0,0.0,10.0,7.0,-6 dB
1600,872f159bdbb4ee75cbc7476b3a0efed2,,,C,minor,5A,109.0,3:29,62.0,42.0,74.0,26.0,10.0,0.0,10.0,28.0,-9 dB
1601,43dcc15f09faff834c7c8b78b9efadf9,,,D,major,10B,180.0,2:23,63.0,72.0,66.0,48.0,12.0,0.0,10.0,25.0,-4 dB
1602,a1e0fbfcc78090ee74cf60d8e38a0a92,WHARF TALK (feat. A$AP Rocky),CALL ME IF YOU GET LOST: The Estate Sale,B,major,1B,96.0,3:24,68.0,74.0,79.0,68.0,19.0,0.0,20.0,7.0,-6 dB
1603,7c12ea91d4335d41fc7a6c4d07052247,"Something to Rap About (feat. Tyler, The Creator)",Alfredo,F,major,7B,56.0,4:42,65.0,52.0,41.0,41.0,47.0,0.0,12.0,26.0,-11 dB
1604,abb969a8808ef3a44482b7a6748c75b6,,,C#,major,3B,99.0,3:14,64.0,87.0,74.0,88.0,6.0,0.0,30.0,21.0,-2 dB
1605,36a48a8fac944b70ff3a9ee9f175d9b9,,,C#,major,3B,139.0,5:09,63.0,49.0,62.0,51.0,3.0,0.0,15.0,11.0,-8 dB
